fact_id,source_id,fact_type,page,page_method,line_start,line_end,chapter,section,heading,drug_heading,disease_heading,disease_page,drug_mentions,text
SFDUT2-TX-0319,SRC-0090,vaccination_or_immunization,304,TOC_INTERPOLATED,1741,1741,第十一章,第二节 猪呼吸道病综合征,(2）非传染性病因,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,③ 应激因素 断奶、并圈、转群、抓猪、去势、针疗、免疫刺激（尤其是油乳剂疫苗）等，造成免疫功能下降。
SFDUT2-TX-0320,SRC-0090,vaccination_or_immunization,304,TOC_INTERPOLATED,1743,1743,第十一章,第二节 猪呼吸道病综合征,(2）非传染性病因,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,卡那霉素; 氟苯尼考; 磺胺; 地塞米松,⑤ 免疫抑制因素 已知有许多可致免疫抑制的病原体，尤以病毒为主，如PRRSV、PCV-2、SIV、CFSV等。此外，饲料中的霉菌毒素，某些药物，如长期使用地塞米松、磺胺类药、氟苯尼考、卡那霉素等。
SFDUT2-TX-0321,SRC-0090,vaccination_or_immunization,304,TOC_INTERPOLATED,1744,1744,第十一章,第二节 猪呼吸道病综合征,(2）非传染性病因,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,⑥ 各种人为因素 免疫程序不科学、免疫操作不严密、不换针头、接种疫苗的途径和方法不合理等。
SFDUT2-TX-0322,SRC-0090,vaccination_or_immunization,305,TOC_INTERPOLATED,1756,1756,第十一章,第二节 猪呼吸道病综合征,3. 临床症状,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,PRDC 发病期间，由于继发或混合感染造成诊断和控制的混乱，药物使用和疫苗注射常常不见明显效果，进一步加大了对 PRDC 的控制难度，病程延长，短则一个月，长则 $2 \sim 3$ 个月才能得到基本控制。
SFDUT2-TX-0323,SRC-0090,treatment_or_prevention,306,TOC_INTERPOLATED,1768,1768,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,本着早发现、早隔离、早治疗的原则，给予病猪迅速、积极、适当的治疗。
SFDUT2-TX-0324,SRC-0090,treatment_or_prevention,306,TOC_INTERPOLATED,1770,1770,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（1）要早发现，刚一发现症状，马上治疗，如果拖的时间太长再治疗就晚了，愈后往往不良。
SFDUT2-TX-0325,SRC-0090,treatment_or_prevention,306,TOC_INTERPOLATED,1771,1771,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（2）要先将病猪及时隔离到专用的病猪隔离舍进行治疗。以杜绝传染。隔离舍要有优质饲料，良好的保温、饮水、通风条件，按照“三分治疗，七分护理”的要求，搞好护养。可在饮水中加入药物。
SFDUT2-TX-0326,SRC-0090,treatment_or_prevention,306,TOC_INTERPOLATED,1772,1772,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,青霉素; 氨苄西林; 阿莫西林; 头孢噻呋; 卡那霉素; 庆大霉素; 土霉素; 强力霉素; 泰乐菌素; 氟苯尼考; 林可霉素; 泰妙菌素; 磺胺,（3）采取病因疗法与对症疗法相结合的治疗原则。通过药敏试验，有针对性选择广谱抗菌药物，通过注射途径给予治疗。比较有效和常用的抗菌消炎药物有：头孢噻呋、氟苯尼考、阿莫西林、氨苄西林、青霉素G钠、氟喹诺酮类、林可霉素、长效土霉素、强力霉素、泰妙菌素、泰乐菌素、丁胺卡那霉素、庆大霉素、复方磺胺嘧啶钠、复方磺胺间甲氧嘧啶等。
SFDUT2-TX-0327,SRC-0090,drug_interaction,306,TOC_INTERPOLATED,1773,1773,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（4）在掌握好配伍禁忌的前提下，可联合用药，药量适当加大，疗程要足够，一般 $5 \sim 7$ 天，至少 $3 \sim 5$ 天，防止症状减轻停药过早引起复发。
SFDUT2-TX-0328,SRC-0090,vaccination_or_immunization,306,TOC_INTERPOLATED,1774,1774,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（5）抗菌消炎药可结合一些抗菌、抗病毒及增强机体免疫力的药物，如黄芪多糖、鱼腥草、复方苦参、双黄连、金蛤蟆咳喘针、排疫肽、干扰素、猪转移因子等。
SFDUT2-TX-0329,SRC-0090,treatment_or_prevention,306,TOC_INTERPOLATED,1775,1775,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,安乃近; 葡萄糖; 氯化钠; 碳酸氢钠; 阿托品; 安钠咖,（6）同时要给予对症治疗。解热镇痛可选择柴胡注射液、对乙酰氨基酚（扑热息痛）、安乃近、氨基比林等。强心补液、纠正酸中毒可选择安钠咖、樟脑磺酸钠、 $5\%$ 葡萄糖氯化钠注射液、 $10\%$ 葡萄糖及碳酸氢钠注射液。止咳平喘可选择氨茶碱、麻黄素、阿托品等。
SFDUT2-TX-0330,SRC-0090,candidate_fact,306,TOC_INTERPOLATED,1776,1776,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,地塞米松; 维生素,（7）必要时可再配合地塞米松、维生素C、维生素B、肌苷、三磷酸腺苷（ATP）、辅酶A等注射液，以增强机体抗毒素、抗休克、抗过敏功能。
SFDUT2-TX-0331,SRC-0090,treatment_or_prevention,306,TOC_INTERPOLATED,1777,1777,第十一章,第二节 猪呼吸道病综合征,6. 治疗,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（8）对一些久治不愈的病猪、失去治疗价值的病猪、病危的病猪以及“僵猪”要当机立断，予以淘汰，否则既浪费钱财，又将成为重要的传染源，得不偿失。
SFDUT2-TX-0332,SRC-0090,treatment_or_prevention,307,TOC_INTERPOLATED,1783,1783,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,毒或什么细菌引起的，而忽视非传染性致病因素，如猪舍卫生条件较差，粪尿不及时清除，猪舍潮湿阴冷、通风不良、空气污浊、密度过大，猪舍内漂浮大量的尘埃、粉尘及飞沫、颗粒等。PRDC的发病原因是非常复杂的，各种因素都可造成PRDC的发生，而且，非传染性因素在PRDC的发生和危害中也占据非常重要的位置。因此，要采取综合防制措施，控制好传染性病原和非传染性病因。有效的预防和控制方法是为猪提供优良的生活环境，如保证圈舍内的空气清新、通风条件良好、环境温度及密度适宜等。
SFDUT2-TX-0333,SRC-0090,drug_interaction,307,TOC_INTERPOLATED,1787,1787,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（3）建立健全生物安全体系。采用生物安全策略，阻止疾病的引进和传播。严格控制猪场的物流和人员，定期打扫除，将蛛网及灰尘扫除；定期严格地按程序消毒，做到规范化；及时清粪尿搞好污水处理，保证饲料和饮水卫生；及时隔离和淘汰病猪；捕杀和控制老鼠、飞鸟、蚊蝇等，一方面防止外面的疫病传入，另一方面将猪场内的病原微生物的污染降到最低，防止继发感染。因为一般的消毒剂对圆环病毒无效，所以应选择含戊二醛的消毒剂，如腾骏“威牌”复合醛。带猪消毒不要使用刺激性过强的消毒剂，可选用 $50\%$ 百毒杀 $1:1000$ 倍 $+0.2\%$ 火碱带猪消毒，每平方米 $50\sim 80$ 毫升为宜。消毒剂要交替使用，并要注意配伍禁忌。
SFDUT2-TX-0334,SRC-0090,vaccination_or_immunization,307,TOC_INTERPOLATED,1788,1788,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（4）加强饲养管理，加强营养。不忽视每一生产环节，减少应激，提高免疫力。提供各阶段猪群的高品质饲料，保证猪群的营养水平，保证充足饮水，以提高猪群对其他病原微生物的抵抗力，从而降低继发感染。尽量减少断奶应激反应，可赶母留仔在原圈舍待一段时间再并圈。每栏仔猪最好不超过20头，调整饲养密度，比只用药物预防更有效。刚断奶到第四天的仔猪每天要喂四次。仔猪要提早于 $4\sim 7$ 日龄去势。不得将不同日龄的猪混养，尽量减少转群次数，可建转猪通道而不要用车推。尽量减少各种应激因素。要
SFDUT2-TX-0335,SRC-0090,vaccination_or_immunization,307,TOC_INTERPOLATED,1790,1790,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,根据季节气候变化，做好小气候环境控制。分娩舍和保育舍要求猪舍内小环境保温，大环境良好通风。要防止霉菌毒素污染饲料，在小麦价格便宜时，可用小麦代替一部分玉米以稀释毒素，效果很好。可在饲料中添加保力胺或 $0.2\%$ 的生物活性肽，以克服断奶应激，提高免疫力。
SFDUT2-TX-0336,SRC-0090,drug_interaction,307,TOC_INTERPOLATED,1792,1792,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,（5）适当使用药物控制猪群细菌性继发感染。特别是首先要控制好支原体肺炎——气喘病。因为继发感染的细菌种类多，复方联合用药效果明显好于单一用药。因此建议在保育阶段及转群时连续使用 $10 \sim 14$ 天，或采用用药7天、停药5天、再用药7天的“脉冲式”用药方法，以预防继发感染。现将最常用的比较有效的几种药物组合介绍如下，供参考使用，每吨饲料添加药物如下。
SFDUT2-TX-0337,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1793,1793,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,金霉素; 强力霉素; 泰妙菌素,① $80\%$ 泰妙菌素（枝原净）125克 $+15\%$ 金霉素2000克（或强力霉素150克）。
SFDUT2-TX-0338,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1794,1794,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,金霉素; 强力霉素,② $5\%$ 爱乐新1000克+强力霉素150克（或 $15\%$ 金霉素2000克）。
SFDUT2-TX-0339,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1795,1795,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,强力霉素; 泰乐菌素; 替米考星,③ 骏安（20%第2代替米考星——乙酰异戊酰泰乐菌素）500克+强力霉素（效价）200克。
SFDUT2-TX-0340,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1796,1796,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,金霉素; 林可霉素,④ 林可霉素 150 克 + 15% 金霉素 2000 克。
SFDUT2-TX-0341,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1797,1797,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,泰乐菌素; 磺胺,⑤ 泰乐菌素（效价）100克+磺胺二甲嘧啶100克+磺胺增效剂20克。
SFDUT2-TX-0342,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1798,1798,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,金霉素; 强力霉素; 泰乐菌素,⑥ 泰乐菌素（效价）100克 $+15\%$ 金霉素2000克（或强力霉素150克）。
SFDUT2-TX-0343,SRC-0090,candidate_fact,307,TOC_INTERPOLATED,1799,1799,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,强力霉素; 氟苯尼考,⑦ $10\%$ 氟苯尼考500克+强力霉素200克+TMP100克。
SFDUT2-TX-0344,SRC-0090,vaccination_or_immunization,307,TOC_INTERPOLATED,1801,1801,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,DIS-024-classical-swine-fever-pestiviruses.md,,(6) 做好猪瘟、猪伪狂犬病和猪气喘病的免疫注射。
SFDUT2-TX-0345,SRC-0090,treatment_or_prevention,307,TOC_INTERPOLATED,1803,1803,第十一章,第二节 猪呼吸道病综合征,7. 综合防制,,猪呼吸道病综合征,SYN-005-respiratory-distress-coughing.md,,发病严重场，可试用自家组织灭活苗。也可采用血清疗法，采用本场淘汰母猪或育肥猪血分离血清，于断奶后腹腔注射 $5\sim 10$ 毫升。也可用血清对发病猪进行治疗，每头病猪腹腔或皮下注射血清 $10\sim 20$ 毫升，隔日注射一次。
SFDUT2-TX-0346,SRC-0090,vaccination_or_immunization,308,TOC_INTERPOLATED,1807,1807,第十一章,第三节 猪疫苗过敏反应,第三节 猪疫苗过敏反应,,猪疫苗过敏反应,,,随着猪疫苗接种种类和次数的增多，因注射疫苗而发生急性过
SFDUT2-TX-0347,SRC-0090,candidate_fact,308,TOC_INTERPOLATED,1809,1809,第十一章,第三节 猪疫苗过敏反应,第三节 猪疫苗过敏反应,,猪疫苗过敏反应,,,敏反应屡见不鲜，严重者常因过敏性休克救治不及时而猝死，造成经济损失。
SFDUT2-TX-0348,SRC-0090,vaccination_or_immunization,308,TOC_INTERPOLATED,1811,1811,第十一章,第三节 猪疫苗过敏反应,第三节 猪疫苗过敏反应,,猪疫苗过敏反应,DIS-024-classical-swine-fever-pestiviruses.md,,猪疫苗过敏反应是抗原-抗体反应所致的一种急性疾病，是变态反应（可分为4个类型）的一种，又称I型变态反应或速发型超敏反应。在临床上，以注射猪瘟活疫苗、猪口蹄疫O型灭活疫苗最容易引起过敏反应，其次为猪伪狂犬病疫苗和仔猪副伤寒疫苗等，应引起特别关注。
SFDUT2-TX-0349,SRC-0090,vaccination_or_immunization,309,TOC_INTERPOLATED,1815,1815,第十一章,第三节 猪疫苗过敏反应,1. 过敏反应的机理,,猪疫苗过敏反应,,,当给猪只注射疫苗（疫苗是一种抗原）时，猪体即对这种抗原的反应性增强，而产生一种特异性的免疫应答状态。这些反应是防御性的和有益的，但有时反应强度超过正常范围呈超敏感状态，在临床上称为变态反应。当反应突然和临床表现严重时即称为过敏反应。如果非常严重，则可引起过敏性休克。
SFDUT2-TX-0350,SRC-0090,vaccination_or_immunization,309,TOC_INTERPOLATED,1817,1817,第十一章,第三节 猪疫苗过敏反应,1. 过敏反应的机理,,猪疫苗过敏反应,DIS-024-classical-swine-fever-pestiviruses.md,,过敏反应是抗原与循环抗体或结合的细胞抗体相互作用与反应的结果。疫苗能与体内蛋白质结合形成变应原，这些变应原能刺激机体产生一种特异类型的反应素抗体 IGE，过敏抗体可通过初乳传递，这也是为什么有的初生仔猪用猪瘟细胞苗进行“乳前免疫”时会发生过敏反应的原因。它对于肥大细胞具有特殊的亲和力，能牢固地结合在这些细胞的表面，使机体处于致敏状态。当上述变应原再次进入致敏动物体内时，使与靶细胞表面 IGE 的 Fab 片段结合，释放多种活性介质，如组胺、前列腺素、激肽、过敏毒素等。它们作用于相应的效应器官，导致平滑肌收缩、毛细血管扩张及通透性增强、血压下降和腺体分泌增多等免疫病理反应即过敏反应。猪主要表现为肺的反应，引起肺充血、水肿和气肿，常因呼吸困难缺氧而死亡。
